Dataset,Algorithm,CorrelationThreshold,TrueLabel,PredictedLabel,Prob_Defaults,Prob_Tuning
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.03232630365007822,0.967673696349922
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.3119608438240969,0.6880391561759034
Baseline,SVM_Linear,0.8,Defaults,Tuning,0.08402477406851586,0.9159752259314843
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.2176804059106706,0.7823195940893294
Baseline,SVM_Linear,0.8,Defaults,Tuning,0.4286363989775532,0.5713636010224469
Baseline,SVM_Linear,0.8,Defaults,Tuning,0.3821178943478611,0.6178821056521391
Baseline,SVM_Linear,0.8,Defaults,Tuning,0.44495211181563166,0.5550478881843683
Baseline,SVM_Linear,0.8,Defaults,Tuning,0.4279509065932286,0.5720490934067715
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.25847697289413374,0.7415230271058664
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.26260144667491125,0.7373985533250887
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.2347696873350444,0.7652303126649556
Baseline,SVM_Linear,0.8,Defaults,Tuning,0.30869366709806617,0.6913063329019338
Baseline,SVM_Linear,0.8,Defaults,Tuning,0.36126743211134404,0.6387325678886561
Baseline,SVM_Linear,0.8,Defaults,Tuning,0.3388823459832256,0.6611176540167745
Baseline,SVM_Linear,0.8,Defaults,Tuning,0.4609960508310951,0.5390039491689048
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.4732858032298469,0.5267141967701532
Baseline,SVM_Linear,0.8,Tuning,Defaults,0.6323072522846809,0.367692747715319
Baseline,SVM_Linear,0.8,Defaults,Tuning,0.4449486634944318,0.5550513365055681
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.09393092514770832,0.9060690748522917
Baseline,SVM_Linear,0.8,Defaults,Tuning,0.3820065717852262,0.6179934282147738
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.07835378090198736,0.9216462190980127
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.03589273908589055,0.9641072609141093
Baseline,SVM_Linear,0.8,Defaults,Tuning,0.32262959119839596,0.6773704088016042
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.27479237635844556,0.7252076236415544
Baseline,SVM_Linear,0.8,Defaults,Tuning,3.0000008999999776e-14,0.9999999999999699
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.11854798966476525,0.881452010335235
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.07824484794527824,0.9217551520547219
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.1805433999219221,0.8194566000780782
Baseline,SVM_Linear,0.8,Defaults,Tuning,0.40343291740843845,0.5965670825915615
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.22264691187863936,0.7773530881213605
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.40476995134483695,0.5952300486551632
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.15933670489769902,0.8406632951023009
Baseline,SVM_Linear,0.8,Defaults,Tuning,0.18136188742365325,0.8186381125763467
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.2951353343389138,0.704864665661086
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.3688343776310398,0.6311656223689601
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.07516728919527922,0.9248327108047207
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.04920592605225181,0.9507940739477482
Baseline,SVM_Linear,0.8,Tuning,Defaults,0.615472789365562,0.38452721063443795
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.08249663113969959,0.9175033688603005
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.27123391768971356,0.7287660823102865
Baseline,SVM_Linear,0.8,Defaults,Tuning,0.35386369292737896,0.6461363070726212
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.05099507849332102,0.9490049215066789
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.0952872570710636,0.9047127429289366
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.03215215805584629,0.9678478419441536
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.1780240481126043,0.8219759518873957
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.0892733444819423,0.9107266555180578
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.33855745560334244,0.6614425443966574
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.4911350114230358,0.5088649885769642
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.025689245515088905,0.9743107544849112
Baseline,SVM_Linear,0.8,Defaults,Tuning,0.3176842419752316,0.6823157580247683
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.04351545153092224,0.9564845484690777
Baseline,SVM_Linear,0.8,Defaults,Tuning,0.43406063372605347,0.5659393662739465
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.36202287519441156,0.6379771248055884
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.3231390234114699,0.6768609765885304
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.4460749947133477,0.5539250052866523
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.22100319935643156,0.7789968006435686
Baseline,SVM_Linear,0.8,Defaults,Tuning,0.3312956935523565,0.6687043064476437
Baseline,SVM_Linear,0.8,Defaults,Tuning,0.2638588717407555,0.7361411282592447
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.04946988634343454,0.9505301136565653
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.2181006653378305,0.7818993346621695
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.132070472015372,0.867929527984628
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.132070472015372,0.867929527984628
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.10266692532452741,0.8973330746754725
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.09771289122260376,0.9022871087773963
Baseline,SVM_Linear,0.8,Tuning,Defaults,0.5574506841051606,0.4425493158948393
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.13190322979043168,0.8680967702095683
Baseline,SVM_Linear,0.8,Defaults,Tuning,0.30851347555739334,0.6914865244426068
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.34814555407742254,0.6518544459225777
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.34152160123508013,0.6584783987649199
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.4017479316152831,0.5982520683847169
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.16917760630284467,0.8308223936971553
Baseline,SVM_Linear,0.8,Defaults,Tuning,0.3419001334033082,0.658099866596692
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.1503747493192422,0.8496252506807579
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.03248994882256676,0.9675100511774334
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.32775743500259275,0.6722425649974073
Baseline,SVM_Linear,0.8,Defaults,Tuning,0.30700292484684183,0.6929970751531582
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.06614405486472791,0.933855945135272
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.32515266042000585,0.674847339579994
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.10209654831563382,0.8979034516843661
Baseline,SVM_Linear,0.8,Defaults,Defaults,0.5454174925775365,0.4545825074224637
Baseline,SVM_Linear,0.8,Defaults,Tuning,0.42839251171522924,0.5716074882847706
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.219644129162838,0.780355870837162
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.13850196690385408,0.861498033096146
Baseline,SVM_Linear,0.8,Tuning,Defaults,0.534948244037281,0.46505175596271875
Baseline,SVM_Linear,0.8,Defaults,Tuning,0.36705085299266543,0.6329491470073347
Baseline,SVM_Linear,0.8,Defaults,Tuning,0.36321167720577024,0.6367883227942297
Baseline,SVM_Linear,0.8,Defaults,Tuning,0.4683309405174965,0.5316690594825035
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.19849900647962468,0.8015009935203754
Baseline,SVM_Linear,0.8,Defaults,Tuning,0.35340357923682914,0.646596420763171
Baseline,SVM_Linear,0.8,Tuning,Defaults,0.6654951598276986,0.33450484017230137
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.20711513357998979,0.7928848664200102
Baseline,SVM_Linear,0.8,Defaults,Tuning,0.21450458484737783,0.7854954151526221
Baseline,SVM_Linear,0.8,Defaults,Defaults,0.5403283933012489,0.45967160669875107
Baseline,SVM_Linear,0.8,Tuning,Defaults,0.5092888631135305,0.4907111368864695
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.1636995673204865,0.8363004326795136
Baseline,SVM_Linear,0.8,Defaults,Tuning,0.31473141873550353,0.6852685812644964
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.06098216087054448,0.9390178391294554
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.17761040250736035,0.8223895974926395
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.012462520201739059,0.9875374797982609
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.34837721802875465,0.6516227819712455
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.18639161345505006,0.8136083865449498
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.21894361178071003,0.7810563882192899
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.3989920450852071,0.601007954914793
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.20322204480628614,0.7967779551937137
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.17136587636653267,0.8286341236334672
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.4275403134798537,0.5724596865201461
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.039645612463458026,0.9603543875365418
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.1690651367222169,0.8309348632777832
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.15220350359491802,0.8477964964050821
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.26672370606542584,0.7332762939345739
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.2185750046807264,0.7814249953192736
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.2960035977152259,0.7039964022847741
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.18020153276196815,0.8197984672380317
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.17086014637964508,0.829139853620355
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.01930211322400963,0.9806978867759903
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.21870210192205744,0.7812978980779427
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.4475370154621543,0.5524629845378459
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.2716213024815814,0.7283786975184185
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.3121599408457359,0.6878400591542638
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.3101438067510016,0.6898561932489983
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.3143230938857745,0.6856769061142254
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.2646067232641209,0.735393276735879
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.10706540812487053,0.8929345918751294
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.3151715579459643,0.6848284420540359
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.26540911527434685,0.7345908847256535
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.21941511565055966,0.7805848843494402
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.22824000027502164,0.7717599997249782
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.26606936339006976,0.7339306366099302
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.2820878686102297,0.7179121313897702
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.2102274466766574,0.7897725533233426
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.15933153084412693,0.840668469155873
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.2104797030593021,0.789520296940698
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.36041148893614583,0.6395885110638541
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.24672791629968846,0.7532720837003115
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.1472812508498048,0.8527187491501951
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.49002321777232183,0.5099767822276782
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.18043088665585327,0.8195691133441466
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.3194637839378769,0.6805362160621232
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.22059159297571324,0.7794084070242867
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.4150377239639551,0.5849622760360449
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.37166094448106607,0.6283390555189341
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.007507595039062522,0.9924924049609375
Baseline,SVM_Linear,0.85,Tuning,Defaults,0.6967431792595543,0.30325682074044574
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.3220468163131315,0.6779531836868687
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.18894778624507735,0.8110522137549225
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.3817835898025697,0.6182164101974303
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.35025461603143293,0.649745383968567
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.1543318391828166,0.8456681608171833
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.27792296963304636,0.7220770303669536
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.13528995830429644,0.8647100416957035
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.29451009716418347,0.7054899028358167
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.09507611303086977,0.9049238869691303
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.11359555082664592,0.886404449173354
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.28367843672646437,0.7163215632735357
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.3781429261883465,0.6218570738116533
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.3636615693697708,0.6363384306302293
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.30077266190988744,0.6992273380901126
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.40600160042123506,0.593998399578765
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.3390377334363607,0.6609622665636394
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.2583718911318878,0.741628108868112
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.04658639455194294,0.9534136054480571
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.17689719227282652,0.8231028077271734
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.23399349211896034,0.7660065078810399
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.39276948021128144,0.6072305197887184
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.30454671089354896,0.6954532891064511
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.28181777552615045,0.7181822244738495
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.22197149858674706,0.778028501413253
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.24838413364340098,0.7516158663565989
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.30793112404430545,0.6920688759556949
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.04990019169550209,0.9500998083044979
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.3031920469987862,0.6968079530012139
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.05820257091418879,0.9417974290858113
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.23398891706022423,0.7660110829397757
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.4093596174480426,0.5906403825519573
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.369774424461888,0.6302255755381122
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.4205121116904255,0.5794878883095745
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.40758351306180346,0.5924164869381966
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.25898075477467125,0.7410192452253288
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.2642910064345674,0.7357089935654325
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.2409116625004587,0.7590883374995413
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.29136908213481716,0.708630917865183
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.3253438235772735,0.6746561764227266
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.3380708230345639,0.6619291769654361
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.4350619771331335,0.5649380228668665
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.44599990820995056,0.5540000917900496
Baseline,SVM_Linear,0.85,Tuning,Defaults,0.5521356732550552,0.44786432674494486
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.41606998527432,0.5839300147256801
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.12000741368400752,0.8799925863159922
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.37956482987241175,0.6204351701275882
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.10530714486038928,0.8946928551396106
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.037455635014830645,0.9625443649851694
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.3038797593807204,0.6961202406192797
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.27703004354614125,0.7229699564538585
Baseline,SVM_Linear,0.85,Defaults,Tuning,3.0000008999999776e-14,0.9999999999999699
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.12488471894874016,0.87511528105126
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.11353349622497362,0.8864665037750267
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.1675213961182191,0.8324786038817809
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.4049045637485359,0.5950954362514641
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.2173137071707517,0.7826862928292482
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.4184294024929678,0.5815705975070321
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.1749801233638671,0.8250198766361329
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.17623082977493987,0.8237691702250599
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.2953903397480293,0.7046096602519706
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.4008976291726083,0.5991023708273917
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.05325986800906116,0.946740131990939
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.07477570876260124,0.9252242912373987
Baseline,SVM_Linear,0.85,Tuning,Defaults,0.6046515792090217,0.39534842079097837
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.12234952991822312,0.8776504700817768
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.3210562259790787,0.6789437740209213
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.37137564917264315,0.6286243508273568
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.054970863321246254,0.9450291366787534
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.10128992262668932,0.8987100773733108
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.039920227686171664,0.9600797723138285
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.1849665208444454,0.8150334791555548
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.17277670600258846,0.8272232939974115
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.34803072507598504,0.6519692749240151
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.46855814994737954,0.5314418500526206
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.039375342427005834,0.9606246575729942
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.3219805275663465,0.6780194724336533
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.07653851046491192,0.923461489535088
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.40379506620865135,0.5962049337913486
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.3382951314582122,0.6617048685417874
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.3411291411235297,0.6588708588764705
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.4631292676863376,0.5368707323136623
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.22271977739563636,0.7772802226043635
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.33021523872974945,0.6697847612702506
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.2536237760045949,0.746376223995405
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.06102082429212536,0.9389791757078746
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.20537483351313382,0.7946251664868661
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.13993675218884688,0.8600632478111533
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.13993675218884688,0.8600632478111533
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.2880331864850664,0.7119668135149337
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.1114347508976232,0.8885652491023769
Baseline,SVM_Linear,0.85,Tuning,Defaults,0.5819053885133242,0.41809461148667576
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.1313563631885708,0.8686436368114292
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.2961695436846209,0.7038304563153789
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.3637419613263584,0.6362580386736417
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.37653156486930767,0.6234684351306923
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.4502528369667507,0.5497471630332492
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.1742370033662754,0.8257629966337248
